Canada, Exposure to risk (period 1x5), 	Last modified: 13 Dec 2022;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1921-1924        0            418011.88       425279.47       843291.35
1921-1924        1            423537.42       430694.40       854231.82
1921-1924        2            429411.15       437434.47       866845.62
1921-1924        3            431375.24       439944.80       871320.04
1921-1924        4            430730.33       439577.70       870308.02
1921-1924        5            428223.50       437123.03       865346.53
1921-1924        6            423591.62       432296.64       855888.25
1921-1924        7            417151.51       425457.06       842608.56
1921-1924        8            409243.84       417000.70       826244.54
1921-1924        9            400163.93       407256.40       807420.33
1921-1924       10            389906.28       396156.73       786063.00
1921-1924       11            378803.82       383969.12       762772.94
1921-1924       12            368826.72       373152.72       741979.44
1921-1924       13            360773.34       364690.86       725464.20
1921-1924       14            353745.78       357501.98       711247.75
1921-1924       15            346362.78       349966.44       696329.22
1921-1924       16            339025.65       342592.20       681617.86
1921-1924       17            331529.30       334038.50       665567.80
1921-1924       18            323684.01       323714.59       647398.60
1921-1924       19            315765.58       312684.26       628449.84
1921-1924       20            308136.10       302271.38       610407.48
1921-1924       21            300686.05       292293.61       592979.66
1921-1924       22            294518.06       285077.71       579595.78
1921-1924       23            290075.97       281557.45       571633.42
1921-1924       24            286690.07       280343.71       567033.78
1921-1924       25            283418.12       279321.33       562739.45
1921-1924       26            280393.79       278748.02       559141.81
1921-1924       27            276691.87       277891.12       554582.98
1921-1924       28            271883.37       276271.78       548155.15
1921-1924       29            266539.53       274387.64       540927.17
1921-1924       30            261328.18       272767.09       534095.27
1921-1924       31            256080.36       271147.29       527227.65
1921-1924       32            251921.67       270856.08       522777.75
1921-1924       33            249252.60       272304.31       521556.90
1921-1924       34            247285.42       274462.36       521747.78
1921-1924       35            245054.55       276217.79       521272.34
1921-1924       36            242675.49       277618.87       520294.36
1921-1924       37            238545.37       275900.88       514446.25
1921-1924       38            232003.32       269882.19       501885.51
1921-1924       39            224072.58       261313.00       485385.58
1921-1924       40            216242.63       252729.94       468972.57
1921-1924       41            208311.84       243786.11       452097.94
1921-1924       42            200854.06       235373.31       436227.37
1921-1924       43            194206.80       228053.95       422260.75
1921-1924       44            188018.31       221262.47       409280.78
1921-1924       45            181603.09       213915.39       395518.48
1921-1924       46            175183.52       206284.39       381467.91
1921-1924       47            168976.73       198874.89       367851.63
1921-1924       48            162937.86       191726.81       354664.67
1921-1924       49            157021.12       184732.32       341753.44
1921-1924       50            151252.64       177832.81       329085.45
1921-1924       51            145606.41       171089.79       316696.20
1921-1924       52            139794.64       163647.24       303441.87
1921-1924       53            133766.15       155177.81       288943.96
1921-1924       54            127781.26       146340.74       274122.00
1921-1924       55            121888.54       137684.45       259572.99
1921-1924       56            116100.72       129080.78       245181.50
1921-1924       57            111261.35       122372.73       233634.08
1921-1924       58            107583.82       118254.80       225838.62
1921-1924       59            104543.59       115598.25       220141.84
1921-1924       60            101489.54       112837.57       214327.11
1921-1924       61             98495.78       110237.08       208732.86
1921-1924       62             94682.59       106410.25       201092.83
1921-1924       63             89644.58       100634.30       190278.87
1921-1924       64             83988.42        93858.31       177846.73
1921-1924       65             78504.52        87407.09       165911.62
1921-1924       66             73092.64        81064.28       154156.92
1921-1924       67             68106.72        75173.22       143279.94
1921-1924       68             63697.03        69904.51       133601.53
1921-1924       69             59648.56        65057.24       124705.81
1921-1924       70             55580.79        60170.59       115751.38
1921-1924       71             51594.81        55374.11       106968.92
1921-1924       72             47691.70        50722.75        98414.45
1921-1924       73             43802.67        46150.22        89952.89
1921-1924       74             40016.27        41744.53        81760.80
1921-1924       75             36389.96        37542.55        73932.51
1921-1924       76             32887.82        33525.60        66413.41
1921-1924       77             29585.86        29776.92        59362.79
1921-1924       78             26459.70        26300.05        52759.75
1921-1924       79             23842.97        23173.88        47016.85
1921-1924       80             23530.12        20896.61        44426.73
1921-1924       81             20599.55        18130.95        38730.50
1921-1924       82             17925.95        15603.89        33529.83
1921-1924       83             15320.25        13136.86        28457.12
1921-1924       84             12914.51        10930.98        23845.48
1921-1924       85             10716.20         8934.01        19650.21
1921-1924       86              8870.29         7183.07        16053.35
1921-1924       87              7280.04         5684.87        12964.90
1921-1924       88              5845.92         4437.07        10283.00
1921-1924       89              4631.24         3439.39         8070.63
1921-1924       90              3624.34         2637.52         6261.86
1921-1924       91              2811.41         2015.32         4826.74
1921-1924       92              2172.71         1524.13         3696.84
1921-1924       93              1614.47         1122.08         2736.55
1921-1924       94              1158.72          828.30         1987.02
1921-1924       95               819.10          590.33         1409.43
1921-1924       96               596.16          420.46         1016.62
1921-1924       97               447.45          302.46          749.92
1921-1924       98               314.68          209.09          523.76
1921-1924       99               204.98          146.32          351.30
1921-1924      100               132.30          103.27          235.58
1921-1924      101                84.64           66.97          151.61
1921-1924      102                54.60           42.54           97.14
1921-1924      103                33.97           25.94           59.92
1921-1924      104                19.59           14.93           34.51
1921-1924      105                10.27            7.95           18.22
1921-1924      106                 4.24            3.71            7.95
1921-1924      107                 0.93            1.54            2.47
1921-1924      108                 0.00            0.49            0.49
1921-1924      109                 0.00            0.00            0.00
1921-1924      110+                0.00            0.00            0.00
